CoC Number,County,Year,Overall Homeless,Sheltered Total Homeless,Unsheltered Homeless,Overall Homeless - Under 18,Overall Homeless - Age 18 to 24,Overall Homeless - Over 24,Overall Homeless - Female,Overall Homeless - Male,Overall Homeless - Hispanic/Latino,Overall Homeless - White,"Overall Homeless - Black, African American, or African",Overall Homeless - Asian or Asian American,"Overall Homeless - American Indian, Alaska Native, or Indigenous",Overall Homeless - Native Hawaiian or Other Pacific Islander,Overall Homeless - Multiple Races,Overall Homeless - Black or African American,Overall Homeless - Asian,Overall Homeless - American Indian or Alaska Native,CoC Number Original,CoC Name,CoC Category,State,Median_House_Values_1_year,Percentage_of_Households_with_Cost_Burden_1_year,Median_Rent_1_year,Median_Gross_Rent_1_year,Share_of_Renter_Occupied_Units_1_year,Rental_Vacancy_Rates_1_year,Total_Housing_Units_1_year,Share_of_Overcrowded_Housing_Units_1_year,Share_of_Single_Person_Households_1_year,Median_Rental_Utility_Cost_1_year,Median_House_Values_5_year,Percentage_of_Households_with_Cost_Burden_5_year,Median_Rent_5_year,Median_Gross_Rent_5_year,Share_of_Renter_Occupied_Units_5_year,Rental_Vacancy_Rates_5_year,Total_Housing_Units_5_year,Share_of_Overcrowded_Housing_Units_5_year,Share_of_Single_Person_Households_5_year,Median_Rental_Utility_Cost_5_year,Geography,FIPS code,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base,LAUS Code,State FIPS,County FIPS,Labor Force,Employed,Unemployed,Unemployment Rate,Total Population,Share of Single-Adult Households,Estimate Total White alone,Estimate Total Black or African American alone,Estimate Total American Indian and Alaska Native alone,Estimate Total Asian alone,Estimate Total Native Hawaiian and Other Pacific Islander alone,Estimate Total Some other race alone,Estimate Total Two or more races,Estimate Total  10 to 14 years,Estimate Total  15 to 17 years,Estimate Total  18 and 19 years,Estimate Total  20 years,Estimate Total  21 years,Estimate Total  22 to 24 years,Estimate Total  25 to 29 years,Estimate Total  30 to 34 years,Estimate Total  35 to 39 years,Estimate Total  40 to 44 years,Estimate Total  45 to 49 years,Estimate Total  5 to 9 years,Estimate Total  50 to 54 years,Estimate Total  55 to 59 years,Estimate Total  60 and 61 years,Estimate Total  62 to 64 years,Estimate Total  65 and 66 years,Estimate Total  67 to 69 years,Estimate Total  70 to 74 years,Estimate Total  75 to 79 years,Estimate Total  80 to 84 years,Estimate Total  85 years and over,Estimate Total  Under 5 years,Proportion of Females,Estimate Gini Index,Median Household Income,Gini Index,Poverty Rate,JanuaryPrecipitation,YearlyPrecipitation,SummerTemperature,JanuaryTemperature,Share of Families Receiving Cash Assistance,Percentage of Homes Built before 1940,HUD_Assisted_Total_Units,Total Housing Units,Share of HUD-Assisted Units,HUD_Subsidized_Total_Units,pct_occupied,number_reported,pct_reported,Disabled workers,Total,Total Civilian Noninstitutionalized Population Estimate Population Age 16 and Over,With a Disability Estimate Population Age 16 and Over,Aged,Blind and disabled,SSI Participation Rate (Percent),SSDI Participation Rate (Percent),total_homeless_per_10k,total_sheltered_homeless_per_10k,unsheltered_homeless_per_10k,pct_change_total_homeless_per_10k,total_homeless_per_10k_lag1,total_sheltered_homeless_per_10k_lag1,unsheltered_homeless_per_10k_lag1,Overall Homeless_lag1,Sheltered Total Homeless_lag1,Unsheltered Homeless_lag1,Median_House_Values_5_year_lag1,Median_Rent_5_year_lag1,Median_Gross_Rent_5_year_lag1,Percentage_of_Households_with_Cost_Burden_5_year_lag1,Rental_Vacancy_Rates_5_year_lag1,Share_of_Single_Person_Households_5_year_lag1,Share_of_Renter_Occupied_Units_5_year_lag1,Unemployment Rate_lag1,Median Household Income_lag1,Poverty Rate_lag1,Labor Force_lag1
MN-501,ramsey county,2017,1438,1272,166,376,176,886,576,861,138,446,0,0,0,2,125,744,48,73,['MN-501'],['Saint Paul/Ramsey County CoC'],Other Largely Urban CoC,minnesota,231100.0,0.461816812,923.0,1096.0,0.41,24.0,220442.0,0.014754432,0.32,173.0,208700,0.4815290981576278,858,1067.0,0.41,3.6,218928,0.013544105,0.33,209.0,0500000US27123,27123.0,6.43,605.26,244.93,148.35,CN2712300000000,27.0,123.0,288172.0,278748.0,9424.0,3.3,547974.0,0.1229565636325811,0.66,0.12,0.01,0.15,0.0,0.02,0.03,0.062075938,0.036213397,0.027448383,0.01293127,0.014639381,0.045195575,0.087115447,0.079102293,0.070444948,0.052809075,0.055183275,0.065094329,0.058385982,0.066463007,0.021143339,0.035280871,0.022606912,0.030107268,0.02987003,0.023095986,0.017674196,0.017316515,0.069802582,0.51,0.4656,61962.0,0.4656,13.9,0.84,40.73,69.1,46.0,0.2416112212910242,0.2535451501982381,30596.0,218928.0,0.1397537089819484,15298.0,96.0,14704.0,100.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,25.881027244143148,23.536467894076807,2.3445593500663384,-0.013760081844082284,26.242120976542683,23.21278016840215,3.029340808140532,1346.0,1210.0,136.0,199200.0,821.0,1026.0,0.4806865942242262,3.6,0.0,0.41,3.6,60369.0,13.9,282227.0
MN-501,ramsey county,2018,1424,1295,129,378,146,900,577,845,115,388,0,0,0,6,103,828,51,48,['MN-501'],['Saint Paul/Ramsey County CoC'],Other Largely Urban CoC,minnesota,240900.0,0.4642130852481241,895.0,1102.0,0.41,63.0,220680.0,0.014171927,0.35,207.0,219400,0.4752000564035675,892,1102.0,0.41,3.9,219390,0.014076692,0.33,210.0,0500000US27123,27123.0,6.93,647.2,261.9,158.63,CN2712300000000,27.0,123.0,288474.0,280472.0,8002.0,2.8,550210.0,0.1316442812744225,0.65,0.12,0.01,0.15,0.0,0.02,0.05,0.06072227,0.035869941,0.026493521,0.013336726,0.014699842,0.043497937,0.086659639,0.080371131,0.067954054,0.056885553,0.055077152,0.067203431,0.056013159,0.061985424,0.025862852,0.033756202,0.020152305,0.028427328,0.0352629,0.021991603,0.017555115,0.020955635,0.06926628,0.51,0.4721,62919.0,0.4721,14.5,0.37,32.38,71.3,44.1,0.2503383973836207,0.2605174913902483,30766.0,219390.0,0.1402342859747481,15421.0,96.0,14613.0,99.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,28.69234501318321,22.932070555185064,5.760274458,0.108624659389293,25.881027244143148,23.536467894076807,2.3445593500663384,1438.0,1272.0,166.0,208700.0,858.0,1067.0,0.4815290981576278,3.6,0.33,0.41,3.3,61962.0,13.9,288172.0
NC-500,forsyth county,2013,394,381,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['NC-500'],['Winston-Salem/Forsyth County CoC'],Other Largely Urban CoC,north carolina,149700.0,0.4794867528241537,587.0,799.0,0.38,98.0,159240.0,0.005280053,0.0,212.0,150600,0.4827463606376044,575,830.0,0.36,12.5,157715,0.006771623,0.0,255.0,0500000US37067,37067.0,-0.44,329.47,151.76,110.92,CN3706700000000,37.0,67.0,177824.0,164762.0,13062.0,7.3,361220.0,0.1253751176568296,0.67,0.26,0.0,0.02,0.0,0.04,0.02,0.063468246,0.03815957,0.03006478,0.01385859,0.018218814,0.038605282,0.062269531,0.064309839,0.056173523,0.072980455,0.067590388,0.07186756,0.071330491,0.069113006,0.026103206,0.031050329,0.024018604,0.021100714,0.033552959,0.024306517,0.019489508,0.017299707,0.065068379,0.53,0.4968,45580.0,0.4968,20.8,3.65,43.54,74.7,56.7,0.2587635080825221,0.06506531,31362.0,417371.0,0.075313332,7899.0,95.0,7203.0,97.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,14.098078828791834,13.577955532195633,0.5201232965962036,0.2925147295777124,10.90748020596866,10.547588727091524,0.3598914788771385,556.0,436.0,120.0,151700.0,566.0,837.0,0.4865563493517331,14.1,0.0,0.35,9.1,42489.0,21.5,177910.0
NC-500,forsyth county,2014,515,496,19,64,27,424,0,0,0,0,0,0,0,0,0,0,0,0,['NC-500'],['Winston-Salem/Forsyth County CoC'],Other Largely Urban CoC,north carolina,144900.0,0.4873360783363897,594.0,832.0,0.4,76.0,160648.0,0.005478871,0.0,238.0,150300,0.4879827424927934,588,837.0,0.37,11.3,158744,0.005856196,0.0,249.0,0500000US37067,37067.0,-0.12,329.09,151.58,110.79,CN3706700000000,37.0,67.0,177329.0,166984.0,10345.0,5.8,365298.0,0.1298008749021346,0.66,0.26,0.0,0.02,0.0,0.04,0.02,0.068921812,0.038505549,0.029926252,0.015904823,0.011001976,0.042970397,0.06501815,0.062198534,0.058669908,0.069072374,0.066551145,0.067648878,0.07182629,0.066926181,0.024615519,0.034708649,0.024585407,0.028048333,0.028557506,0.022242115,0.018549239,0.020895269,0.062655695,0.53,0.4627,45220.0,0.4627,20.1,1.87,47.74,74.5,57.5,0.281675685,0.065746228,31362.0,417371.0,0.075313332,7655.0,91.0,6908.0,99.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,15.47345800622732,14.877282741539052,0.5961752646882681,0.09755791509880152,14.098078828791834,13.577955532195633,0.5201232965962036,394.0,381.0,13.0,150600.0,575.0,830.0,0.4827463606376044,12.5,0.0,0.36,7.3,45580.0,20.8,177824.0
NC-500,forsyth county,2015,571,549,22,94,41,436,197,374,14,214,0,0,0,0,6,350,1,0,['NC-500'],['Winston-Salem/Forsyth County CoC'],Other Largely Urban CoC,north carolina,151600.0,0.4473182975238977,594.0,803.0,0.39,109.0,161923.0,0.002663615,0.0,209.0,151100,0.4879535826118991,587,824.0,0.38,10.2,159748,0.00546761,0.0,237.0,0500000US37067,37067.0,4.45,343.75,158.34,115.72,CN3706700000000,37.0,67.0,179552.0,169780.0,9772.0,5.4,369019.0,0.1217471187120446,0.66,0.26,0.0,0.02,0.0,0.03,0.02,0.067752609,0.039897675,0.032177205,0.015272926,0.015538495,0.037575301,0.065785231,0.062088944,0.061473799,0.06219463,0.065378747,0.065771681,0.070839171,0.072335029,0.019638555,0.034087676,0.020232021,0.030914397,0.03662955,0.027792607,0.016589932,0.016977446,0.063056374,0.53,0.4957,46477.0,0.4957,18.3,2.19,36.11,76.8,59.3,0.2699080995514906,0.073812862,31362.0,417371.0,0.075313332,7815.0,92.0,7075.0,100.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,14.642904247788088,13.620054318714654,1.0228499290734323,-0.0536760275631325,15.47345800622732,14.877282741539052,0.5961752646882681,515.0,496.0,19.0,150300.0,588.0,837.0,0.4879827424927934,11.3,0.0,0.37,5.8,45220.0,20.1,177329.0
NC-500,forsyth county,2016,544,506,38,90,34,420,171,373,22,172,0,0,0,0,18,348,0,6,['NC-500'],['Winston-Salem/Forsyth County CoC'],Other Largely Urban CoC,north carolina,153200.0,0.4613645407517274,594.0,810.0,0.38,110.0,163285.0,0.007557157,0.0,216.0,151300,0.4774518112479489,599,826.0,0.38,9.2,160821,0.004713661,0.0,227.0,0500000US37067,37067.0,2.23,351.42,161.87,118.31,CN3706700000000,37.0,67.0,182081.0,173210.0,8871.0,4.9,371511.0,0.1192346929162259,0.66,0.26,0.0,0.02,0.0,0.02,0.02,0.065236292,0.040714811,0.0303275,0.014834016,0.013827316,0.038790238,0.065906528,0.06216505,0.066584839,0.055180062,0.066692507,0.068148722,0.069669539,0.068735515,0.0282495,0.033961309,0.019864822,0.031474169,0.035950483,0.02732086,0.019727545,0.015636145,0.061002231,0.52,0.5159,48271.0,0.5159,18.0,4.56,47.68,77.8,60.5,0.2720193878088615,0.060771044,15542.0,160821.0,0.096641608,14491.0,94.0,13327.5,100.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,12.037627551020408,11.373299319727892,0.6643282312925171,-0.1779207630317753,14.642904247788088,13.620054318714654,1.0228499290734323,571.0,549.0,22.0,151100.0,587.0,824.0,0.4879535826118991,10.2,0.0,0.38,5.4,46477.0,18.3,179552.0
NC-500,forsyth county,2017,453,428,25,59,28,366,127,326,21,132,0,0,0,4,17,296,0,4,['NC-500'],['Winston-Salem/Forsyth County CoC'],Other Largely Urban CoC,north carolina,156500.0,0.4668582654249127,647.0,830.0,0.38,118.0,164281.0,0.004271466,0.34,183.0,151400,0.4726765423940378,622,842.0,0.38,10.2,161856,0.004851759,0.32,220.0,0500000US37067,37067.0,3.82,364.83,168.05,122.82,CN3706700000000,37.0,67.0,182173.0,174208.0,7965.0,4.4,376320.0,0.1294005102040816,0.67,0.26,0.0,0.03,0.0,0.02,0.02,0.060095132,0.040000531,0.031951531,0.015335353,0.013326424,0.036745323,0.067665816,0.062406994,0.060615965,0.061235119,0.066432823,0.071425914,0.067004145,0.07417889,0.021077806,0.036272321,0.020740327,0.028964711,0.040513393,0.028709609,0.016794218,0.018340774,0.060166879,0.52,0.5105,50185.0,0.5105,16.7,2.48,38.7,75.5,59.0,0.2810184561498046,0.063482691,31362.0,417371.0,0.075313332,7706.0,92.0,7049.0,100.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,11.606466912336884,10.735981893911616,0.8704850184252663,-0.035817742063881663,12.037627551020408,11.373299319727892,0.6643282312925171,544.0,506.0,38.0,151300.0,599.0,826.0,0.4774518112479489,9.2,0.0,0.38,4.9,48271.0,18.0,182081.0
NC-500,forsyth county,2018,440,407,33,52,19,369,123,316,18,158,0,0,0,2,13,262,1,4,['NC-500'],['Winston-Salem/Forsyth County CoC'],Other Largely Urban CoC,north carolina,163200.0,0.4569216030656235,652.0,835.0,0.42,91.0,166941.0,0.007690927,0.33,183.0,154500,0.4651669857477132,637,860.0,0.38,10.1,163382,0.004915295,0.32,223.0,0500000US37067,37067.0,6.24,387.61,178.54,130.49,CN3706700000000,37.0,67.0,184119.0,176975.0,7144.0,3.9,379099.0,0.1320842312957829,0.65,0.26,0.0,0.03,0.0,0.03,0.03,0.070575232,0.039327458,0.032703858,0.018179948,0.007304161,0.04151686,0.067816059,0.062223852,0.05779493,0.061443053,0.065682051,0.058974041,0.066689704,0.069889396,0.025307374,0.035573821,0.021685628,0.031487817,0.04113965,0.025407611,0.02080723,0.018757633,0.059712634,0.52,0.4994,49166.0,0.4994,16.9,4.0,41.51,76.8,59.6,0.2783138152967863,0.065891543,31362.0,417371.0,0.075313332,7741.0,89.0,6888.0,100.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,11.875645770936057,11.247858329300673,0.6277874416353862,0.023192144571838158,11.606466912336884,10.735981893911616,0.8704850184252663,453.0,428.0,25.0,151400.0,622.0,842.0,0.4726765423940378,10.2,0.32,0.38,4.4,50185.0,16.7,182173.0
NC-502,durham county,2013,753,700,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['NC-502'],['Durham City & County CoC'],Other Largely Urban CoC,north carolina,179000.0,0.4295916464665299,730.0,977.0,0.47,50.0,125001.0,0.004950151,0.0,247.0,180600,0.483527461,718,1000.0,0.45,7.0,121808,0.007683598,0.0,282.0,0500000US37063,37063.0,1.32,418.91,166.27,121.04,CN3706300000000,37.0,63.0,150701.0,141530.0,9171.0,6.1,288133.0,0.137714181,0.51,0.38,0.0,0.04,0.0,0.03,0.04,0.063036861,0.029986152,0.030638629,0.016613855,0.015902378,0.045308937,0.092346243,0.091707649,0.072393652,0.070741637,0.065119233,0.056487803,0.05994454,0.061957499,0.022885265,0.02773372,0.01938341,0.02056342,0.022010669,0.016513207,0.010665214,0.016995624,0.071064404,0.52,0.4946,52488.0,0.4946,16.6,3.0,44.38,75.5,57.3,0.1968613855310793,0.061391509,31362.0,417371.0,0.075313332,5928.0,97.0,5394.0,96.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,27.54194118046594,25.742036269781973,1.7999049106839635,0.05388341808116759,26.13376461564625,24.29433629608549,1.8394283195607584,698.0,635.0,63.0,179800.0,704.0,998.0,0.4903987279843444,8.0,0.0,0.45,7.6,51094.0,19.8,149901.0
NC-502,durham county,2014,811,758,53,108,39,664,0,0,0,0,0,0,0,0,0,0,0,0,['NC-502'],['Durham City & County CoC'],Other Largely Urban CoC,north carolina,181900.0,0.487693822,760.0,989.0,0.48,41.0,128821.0,0.008324548,0.0,229.0,180200,0.4815601467464762,728,1009.0,0.46,6.3,123761,0.007687295,0.0,281.0,0500000US37063,37063.0,5.96,443.89,176.19,128.25,CN3706300000000,37.0,63.0,153026.0,145417.0,7609.0,5.0,294460.0,0.1377946070773619,0.51,0.38,0.0,0.04,0.0,0.04,0.03,0.056601915,0.029769748,0.026740474,0.016423283,0.01326496,0.047734837,0.09249134,0.088772669,0.073595735,0.071999592,0.060734905,0.063424574,0.061733342,0.058476533,0.026750662,0.030448957,0.019982341,0.016175372,0.028255111,0.019279359,0.01057529,0.015615024,0.071153977,0.52,0.4842,50504.0,0.4842,16.4,3.1,51.05,75.8,58.2,0.2179429698708752,0.06595198,31362.0,417371.0,0.075313332,5590.0,89.0,4970.0,100.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,27.014274701613544,25.55224753449055,1.4620271671229963,-0.019158652449183244,27.54194118046594,25.742036269781973,1.7999049106839635,753.0,700.0,53.0,180600.0,718.0,1000.0,0.483527461,7.0,0.0,0.45,6.1,52488.0,16.6,150701.0
NC-502,durham county,2015,813,769,44,100,46,667,205,608,32,248,0,0,0,0,30,532,0,3,['NC-502'],['Durham City & County CoC'],Other Largely Urban CoC,north carolina,195200.0,0.4462511134009815,779.0,1029.0,0.48,79.0,130225.0,0.012632912,0.0,250.0,183800,0.4688651505564447,743,1003.0,0.46,6.3,125685,0.008208666,0.0,260.0,0500000US37063,37063.0,4.09,462.05,183.4,133.5,CN3706300000000,37.0,63.0,156464.0,148713.0,7751.0,5.0,300952.0,0.1313199447087907,0.5,0.37,0.0,0.05,0.0,0.04,0.03,0.050197374,0.030772349,0.030533108,0.013669954,0.012344161,0.047718573,0.092243946,0.088445998,0.080497887,0.069466227,0.056829661,0.066651825,0.061285521,0.060315266,0.023365852,0.033460485,0.019401765,0.024096866,0.023080093,0.016191951,0.016225179,0.014610303,0.068595656,0.52,0.4701,53495.0,0.4701,17.3,1.6,48.81,77.5,59.8,0.232964082,0.058775197,31362.0,417371.0,0.075313332,5609.0,88.0,5020.0,100.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,11.560618133841912,10.51559051,1.045027627917913,-0.5720552092723258,27.014274701613544,25.55224753449055,1.4620271671229963,811.0,758.0,53.0,180200.0,728.0,1009.0,0.4815601467464762,6.3,0.0,0.46,5.0,50504.0,16.4,153026.0
NC-502,durham county,2016,354,322,32,79,24,251,129,224,38,84,0,0,0,0,18,249,0,3,['NC-502'],['Durham City & County CoC'],Other Largely Urban CoC,north carolina,194800.0,0.4730894628134441,819.0,1032.0,0.47,68.0,133491.0,0.01357349,0.0,213.0,186800,0.4604584269662921,771,1023.0,0.47,5.8,128160,0.008577616,0.0,252.0,0500000US37063,37063.0,6.65,492.76,195.59,142.37,CN3706300000000,37.0,63.0,161608.0,154321.0,7287.0,4.5,306212.0,0.1313893642313168,0.52,0.37,0.0,0.05,0.0,0.03,0.03,0.056278003,0.03195172,0.020606639,0.012301935,0.013738848,0.051702742,0.094816663,0.088683657,0.070470785,0.068655049,0.066803391,0.060765091,0.060307891,0.061571722,0.02192272,0.032235837,0.020299662,0.026612282,0.026729847,0.016155474,0.015123509,0.015231278,0.067035257,0.52,0.4808,53832.0,0.4808,16.3,3.41,50.62,78.6,61.1,0.2346321072571963,0.058887865,11271.0,128160.0,0.087944757,14491.0,94.0,13327.5,100.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,11.359260685406236,9.433962264150944,1.9252984212552944,-0.01741753305095628,11.560618133841912,10.51559051,1.045027627917913,813.0,769.0,44.0,183800.0,743.0,1003.0,0.4688651505564447,6.3,0.0,0.46,5.0,53495.0,17.3,156464.0
NC-502,durham county,2017,354,294,60,65,27,262,115,237,9,72,0,0,0,0,12,269,0,1,['NC-502'],['Durham City & County CoC'],Other Largely Urban CoC,north carolina,227200.0,0.4798148240330529,888.0,1086.0,0.48,70.0,136145.0,0.010220182,0.33,198.0,195900,0.4579512333830952,815,1061.0,0.47,6.1,130691,0.008996494,0.33,246.0,0500000US37063,37063.0,9.26,538.4,213.7,155.56,CN3706300000000,37.0,63.0,162911.0,156312.0,6599.0,4.1,311640.0,0.1321492748042613,0.52,0.36,0.0,0.05,0.0,0.04,0.03,0.05491272,0.031523553,0.02590489,0.01490181,0.011352843,0.046887434,0.092882814,0.087796817,0.078882685,0.061802079,0.065161725,0.058580413,0.058734437,0.061368887,0.023588114,0.03405532,0.017770504,0.030191888,0.031831601,0.017542677,0.010954948,0.017619689,0.06575215,0.52,0.4777,59891.0,0.4777,16.1,3.84,51.04,77.0,60.1,0.2154335634167385,0.071409159,31362.0,417371.0,0.075313332,5605.0,89.0,4965.0,100.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,10.671246673128348,8.997944680004672,1.673301993123676,-0.06056855558934493,11.359260685406236,9.433962264150944,1.9252984212552944,354.0,322.0,32.0,186800.0,771.0,1023.0,0.4604584269662921,5.8,0.0,0.47,4.5,53832.0,16.3,161608.0
NC-502,durham county,2018,338,285,53,59,27,252,104,233,15,90,0,0,0,2,8,235,0,3,['NC-502'],['Durham City & County CoC'],Other Largely Urban CoC,north carolina,233300.0,0.4838941717253237,902.0,1100.0,0.45,73.0,138960.0,0.005645863,0.33,198.0,209300,0.464768247,856,1099.0,0.46,6.5,133429,0.008870419,0.33,243.0,0500000US37063,37063.0,9.89,591.66,234.84,170.95,CN3706300000000,37.0,63.0,166241.0,160308.0,5933.0,3.6,316739.0,0.13455558,0.52,0.36,0.0,0.05,0.0,0.03,0.03,0.056368177,0.031237075,0.029737418,0.017389712,0.010197671,0.042902832,0.093209235,0.08885865,0.074828171,0.065950199,0.063588633,0.055061107,0.059130704,0.057763648,0.022346475,0.034384777,0.020294312,0.027492667,0.032973521,0.023650387,0.0146556,0.013266443,0.064712587,0.52,0.466,58073.0,0.466,13.4,3.67,42.26,77.6,60.3,0.2430561135663586,0.05826137,31362.0,417371.0,0.075313332,5367.0,93.0,5128.0,100.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,11.229034987309014,8.709500821181505,2.519534166127507,0.052270210900967395,10.671246673128348,8.997944680004672,1.673301993123676,354.0,294.0,60.0,195900.0,815.0,1061.0,0.4579512333830952,6.1,0.33,0.47,4.1,59891.0,16.1,162911.0
NC-507,wake county,2013,1098,1002,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['NC-507'],['Raleigh/Wake County CoC'],Major City CoC,north carolina,224100.0,0.4325583472255299,804.0,1091.0,0.37,43.0,392041.0,0.007597672,0.0,287.0,229000,0.442379857,773,1150.0,0.35,7.6,378056,0.004689826,0.0,377.0,0500000US37183,37183.0,2.11,463.37,177.8,122.68,CN3718300000000,37.0,183.0,512481.0,482605.0,29876.0,5.8,974289.0,0.1022489220344271,0.68,0.21,0.0,0.06,0.0,0.03,0.02,0.071944772,0.041012472,0.02822879,0.013572975,0.012539401,0.041173615,0.072224976,0.075388309,0.079128472,0.077993285,0.074423503,0.073111777,0.070664864,0.060590851,0.020109023,0.024698011,0.015273702,0.019395682,0.02400725,0.015032501,0.010971077,0.01191125,0.066603441,0.51,0.4529,65160.0,0.4529,10.7,2.92,45.35,76.2,58.3,0.193346558,0.023841894,31362.0,417371.0,0.075313332,8171.0,96.0,7514.0,99.0,17215.0,121810.0,743315.0,68712.0,1382.0,10779.0,1.636049319602053,2.315976403005456,11.715335374004573,10.473710086503234,1.2416252875013394,0.03953755794203473,11.269756714896708,10.28442279446858,0.9853339204281276,1116.0,928.0,188.0,230400.0,749.0,1159.0,0.4490041,8.2,0.0,0.34,7.3,63791.0,11.6,506466.0
NC-507,wake county,2014,1170,1046,124,228,90,852,0,0,0,0,0,0,0,0,0,0,0,0,['NC-507'],['Raleigh/Wake County CoC'],Major City CoC,north carolina,237400.0,0.4756317292902658,826.0,1119.0,0.37,63.0,402030.0,0.004474938,0.0,293.0,229200,0.44564791,793,1154.0,0.35,6.8,385064,0.004780021,0.0,361.0,0500000US37183,37183.0,5.18,487.36,187.01,129.03,CN3718300000000,37.0,183.0,523736.0,498730.0,25006.0,4.8,998691.0,0.099167811,0.67,0.2,0.0,0.06,0.0,0.03,0.03,0.073585323,0.040912555,0.027641182,0.014913522,0.012157915,0.039215333,0.07334601,0.074023897,0.078022131,0.077789827,0.074076967,0.070745606,0.071006948,0.057932834,0.022435368,0.027068433,0.016243262,0.022347253,0.022992097,0.016832033,0.011754386,0.009885941,0.065071178,0.51,0.4564,66634.0,0.4564,11.6,3.61,50.2,76.3,58.9,0.1953942521764967,0.021749621,31362.0,417371.0,0.075313332,7006.0,98.0,7176.0,100.0,17320.0,125605.0,767361.0,74108.0,1419.0,10972.0,1.6147549849418985,2.2570862996686043,8.826418329268364,7.381385239963366,1.4450330893049976,-0.2465927737029614,11.715335374004573,10.473710086503234,1.2416252875013394,1098.0,1002.0,96.0,229000.0,773.0,1150.0,0.442379857,7.6,0.0,0.35,5.8,65160.0,10.7,512481.0
NC-507,wake county,2015,904,756,148,185,78,641,394,503,25,363,0,0,0,3,8,515,3,12,['NC-507'],['Raleigh/Wake County CoC'],Major City CoC,north carolina,252500.0,0.429224964,861.0,1158.0,0.37,49.0,411470.0,0.006280087,0.0,297.0,234000,0.4446605659149213,810,1142.0,0.36,5.8,392813,0.00556395,0.0,332.0,0500000US37183,37183.0,4.45,509.03,195.32,134.76,CN3718300000000,37.0,183.0,539009.0,513915.0,25094.0,4.7,1024198.0,0.091752767,0.67,0.21,0.0,0.06,0.0,0.03,0.03,0.070974558,0.041398245,0.027999469,0.010203105,0.014328284,0.041688228,0.07325439,0.073737695,0.079642803,0.073942734,0.074147772,0.071044857,0.070913046,0.062651948,0.021503655,0.02586121,0.014402489,0.02330897,0.02624102,0.017279862,0.011504611,0.01018846,0.063782589,0.51,0.4453,70533.0,0.4453,11.2,2.43,54.72,78.4,60.7,0.2064464694237539,0.021355141,31362.0,417371.0,0.075313332,7306.0,97.0,7326.0,100.0,17545.0,130650.0,791338.0,79418.0,1449.0,10957.0,1.5677245374290123,2.2171309857481885,7.814358358067656,6.496043622843528,1.3183147352241278,-0.11466258831679454,8.826418329268364,7.381385239963366,1.4450330893049976,1170.0,1046.0,124.0,229200.0,793.0,1154.0,0.44564791,6.8,0.0,0.35,4.8,66634.0,11.6,523736.0
